date_key,full_date,day,month,month_name,quarter,year,week_number,day_of_week,is_weekend_uae,is_peak_season,is_ramadan,fiscal_year,fiscal_quarter,currency
20230501,2023-05-01,1,5,May,Q2,2023,18,Monday,False,False,False,FY2023,Q2,AED
20230502,2023-05-02,2,5,May,Q2,2023,18,Tuesday,False,False,False,FY2023,Q2,AED
20230503,2023-05-03,3,5,May,Q2,2023,18,Wednesday,False,False,False,FY2023,Q2,AED
20230504,2023-05-04,4,5,May,Q2,2023,18,Thursday,False,False,False,FY2023,Q2,AED
20230505,2023-05-05,5,5,May,Q2,2023,18,Friday,True,False,False,FY2023,Q2,AED
20230506,2023-05-06,6,5,May,Q2,2023,18,Saturday,True,False,False,FY2023,Q2,AED
20230507,2023-05-07,7,5,May,Q2,2023,18,Sunday,False,False,False,FY2023,Q2,AED
20230508,2023-05-08,8,5,May,Q2,2023,19,Monday,False,False,False,FY2023,Q2,AED
20230509,2023-05-09,9,5,May,Q2,2023,19,Tuesday,False,False,False,FY2023,Q2,AED
20230510,2023-05-10,10,5,May,Q2,2023,19,Wednesday,False,False,False,FY2023,Q2,AED
20230511,2023-05-11,11,5,May,Q2,2023,19,Thursday,False,False,False,FY2023,Q2,AED
20230512,2023-05-12,12,5,May,Q2,2023,19,Friday,True,False,False,FY2023,Q2,AED
20230513,2023-05-13,13,5,May,Q2,2023,19,Saturday,True,False,False,FY2023,Q2,AED
20230514,2023-05-14,14,5,May,Q2,2023,19,Sunday,False,False,False,FY2023,Q2,AED
20230515,2023-05-15,15,5,May,Q2,2023,20,Monday,False,False,False,FY2023,Q2,AED
20230516,2023-05-16,16,5,May,Q2,2023,20,Tuesday,False,False,False,FY2023,Q2,AED
20230517,2023-05-17,17,5,May,Q2,2023,20,Wednesday,False,False,False,FY2023,Q2,AED
20230518,2023-05-18,18,5,May,Q2,2023,20,Thursday,False,False,False,FY2023,Q2,AED
20230519,2023-05-19,19,5,May,Q2,2023,20,Friday,True,False,False,FY2023,Q2,AED
20230520,2023-05-20,20,5,May,Q2,2023,20,Saturday,True,False,False,FY2023,Q2,AED
20230521,2023-05-21,21,5,May,Q2,2023,20,Sunday,False,False,False,FY2023,Q2,AED
20230522,2023-05-22,22,5,May,Q2,2023,21,Monday,False,False,False,FY2023,Q2,AED
20230523,2023-05-23,23,5,May,Q2,2023,21,Tuesday,False,False,False,FY2023,Q2,AED
20230524,2023-05-24,24,5,May,Q2,2023,21,Wednesday,False,False,False,FY2023,Q2,AED
20230525,2023-05-25,25,5,May,Q2,2023,21,Thursday,False,False,False,FY2023,Q2,AED
20230526,2023-05-26,26,5,May,Q2,2023,21,Friday,True,False,False,FY2023,Q2,AED
20230527,2023-05-27,27,5,May,Q2,2023,21,Saturday,True,False,False,FY2023,Q2,AED
20230528,2023-05-28,28,5,May,Q2,2023,21,Sunday,False,False,False,FY2023,Q2,AED
20230529,2023-05-29,29,5,May,Q2,2023,22,Monday,False,False,False,FY2023,Q2,AED
20230530,2023-05-30,30,5,May,Q2,2023,22,Tuesday,False,False,False,FY2023,Q2,AED
20230531,2023-05-31,31,5,May,Q2,2023,22,Wednesday,False,False,False,FY2023,Q2,AED
20230601,2023-06-01,1,6,June,Q2,2023,22,Thursday,False,False,False,FY2023,Q2,AED
20230602,2023-06-02,2,6,June,Q2,2023,22,Friday,True,False,False,FY2023,Q2,AED
20230603,2023-06-03,3,6,June,Q2,2023,22,Saturday,True,False,False,FY2023,Q2,AED
20230604,2023-06-04,4,6,June,Q2,2023,22,Sunday,False,False,False,FY2023,Q2,AED
20230605,2023-06-05,5,6,June,Q2,2023,23,Monday,False,False,False,FY2023,Q2,AED
20230606,2023-06-06,6,6,June,Q2,2023,23,Tuesday,False,False,False,FY2023,Q2,AED
20230607,2023-06-07,7,6,June,Q2,2023,23,Wednesday,False,False,False,FY2023,Q2,AED
20230608,2023-06-08,8,6,June,Q2,2023,23,Thursday,False,False,False,FY2023,Q2,AED
20230609,2023-06-09,9,6,June,Q2,2023,23,Friday,True,False,False,FY2023,Q2,AED
20230610,2023-06-10,10,6,June,Q2,2023,23,Saturday,True,False,False,FY2023,Q2,AED
20230611,2023-06-11,11,6,June,Q2,2023,23,Sunday,False,False,False,FY2023,Q2,AED
20230612,2023-06-12,12,6,June,Q2,2023,24,Monday,False,False,False,FY2023,Q2,AED
20230613,2023-06-13,13,6,June,Q2,2023,24,Tuesday,False,False,False,FY2023,Q2,AED
20230614,2023-06-14,14,6,June,Q2,2023,24,Wednesday,False,False,False,FY2023,Q2,AED
20230615,2023-06-15,15,6,June,Q2,2023,24,Thursday,False,False,False,FY2023,Q2,AED
20230616,2023-06-16,16,6,June,Q2,2023,24,Friday,True,False,False,FY2023,Q2,AED
20230617,2023-06-17,17,6,June,Q2,2023,24,Saturday,True,False,False,FY2023,Q2,AED
20230618,2023-06-18,18,6,June,Q2,2023,24,Sunday,False,False,False,FY2023,Q2,AED
20230619,2023-06-19,19,6,June,Q2,2023,25,Monday,False,False,False,FY2023,Q2,AED
20230620,2023-06-20,20,6,June,Q2,2023,25,Tuesday,False,False,False,FY2023,Q2,AED
20230621,2023-06-21,21,6,June,Q2,2023,25,Wednesday,False,False,False,FY2023,Q2,AED
20230622,2023-06-22,22,6,June,Q2,2023,25,Thursday,False,False,False,FY2023,Q2,AED
20230623,2023-06-23,23,6,June,Q2,2023,25,Friday,True,False,False,FY2023,Q2,AED
20230624,2023-06-24,24,6,June,Q2,2023,25,Saturday,True,False,False,FY2023,Q2,AED
20230625,2023-06-25,25,6,June,Q2,2023,25,Sunday,False,False,False,FY2023,Q2,AED
20230626,2023-06-26,26,6,June,Q2,2023,26,Monday,False,False,False,FY2023,Q2,AED
20230627,2023-06-27,27,6,June,Q2,2023,26,Tuesday,False,False,False,FY2023,Q2,AED
20230628,2023-06-28,28,6,June,Q2,2023,26,Wednesday,False,True,False,FY2023,Q2,AED
20230629,2023-06-29,29,6,June,Q2,2023,26,Thursday,False,True,False,FY2023,Q2,AED
20230630,2023-06-30,30,6,June,Q2,2023,26,Friday,True,True,False,FY2023,Q2,AED
20230701,2023-07-01,1,7,July,Q3,2023,26,Saturday,True,True,False,FY2023,Q3,AED
20230702,2023-07-02,2,7,July,Q3,2023,26,Sunday,False,False,False,FY2023,Q3,AED
20230703,2023-07-03,3,7,July,Q3,2023,27,Monday,False,False,False,FY2023,Q3,AED
20230704,2023-07-04,4,7,July,Q3,2023,27,Tuesday,False,False,False,FY2023,Q3,AED
20230705,2023-07-05,5,7,July,Q3,2023,27,Wednesday,False,False,False,FY2023,Q3,AED
20230706,2023-07-06,6,7,July,Q3,2023,27,Thursday,False,False,False,FY2023,Q3,AED
20230707,2023-07-07,7,7,July,Q3,2023,27,Friday,True,False,False,FY2023,Q3,AED
20230708,2023-07-08,8,7,July,Q3,2023,27,Saturday,True,False,False,FY2023,Q3,AED
20230709,2023-07-09,9,7,July,Q3,2023,27,Sunday,False,False,False,FY2023,Q3,AED
20230710,2023-07-10,10,7,July,Q3,2023,28,Monday,False,False,False,FY2023,Q3,AED
20230711,2023-07-11,11,7,July,Q3,2023,28,Tuesday,False,False,False,FY2023,Q3,AED
20230712,2023-07-12,12,7,July,Q3,2023,28,Wednesday,False,False,False,FY2023,Q3,AED
20230713,2023-07-13,13,7,July,Q3,2023,28,Thursday,False,False,False,FY2023,Q3,AED
20230714,2023-07-14,14,7,July,Q3,2023,28,Friday,True,False,False,FY2023,Q3,AED
20230715,2023-07-15,15,7,July,Q3,2023,28,Saturday,True,False,False,FY2023,Q3,AED
20230716,2023-07-16,16,7,July,Q3,2023,28,Sunday,False,False,False,FY2023,Q3,AED
20230717,2023-07-17,17,7,July,Q3,2023,29,Monday,False,False,False,FY2023,Q3,AED
20230718,2023-07-18,18,7,July,Q3,2023,29,Tuesday,False,False,False,FY2023,Q3,AED
20230719,2023-07-19,19,7,July,Q3,2023,29,Wednesday,False,False,False,FY2023,Q3,AED
20230720,2023-07-20,20,7,July,Q3,2023,29,Thursday,False,False,False,FY2023,Q3,AED
20230721,2023-07-21,21,7,July,Q3,2023,29,Friday,True,False,False,FY2023,Q3,AED
20230722,2023-07-22,22,7,July,Q3,2023,29,Saturday,True,False,False,FY2023,Q3,AED
20230723,2023-07-23,23,7,July,Q3,2023,29,Sunday,False,False,False,FY2023,Q3,AED
20230724,2023-07-24,24,7,July,Q3,2023,30,Monday,False,False,False,FY2023,Q3,AED
20230725,2023-07-25,25,7,July,Q3,2023,30,Tuesday,False,False,False,FY2023,Q3,AED
20230726,2023-07-26,26,7,July,Q3,2023,30,Wednesday,False,False,False,FY2023,Q3,AED
20230727,2023-07-27,27,7,July,Q3,2023,30,Thursday,False,False,False,FY2023,Q3,AED
20230728,2023-07-28,28,7,July,Q3,2023,30,Friday,True,False,False,FY2023,Q3,AED
20230729,2023-07-29,29,7,July,Q3,2023,30,Saturday,True,False,False,FY2023,Q3,AED
20230730,2023-07-30,30,7,July,Q3,2023,30,Sunday,False,False,False,FY2023,Q3,AED
20230731,2023-07-31,31,7,July,Q3,2023,31,Monday,False,False,False,FY2023,Q3,AED
20230801,2023-08-01,1,8,August,Q3,2023,31,Tuesday,False,False,False,FY2023,Q3,AED
20230802,2023-08-02,2,8,August,Q3,2023,31,Wednesday,False,False,False,FY2023,Q3,AED
20230803,2023-08-03,3,8,August,Q3,2023,31,Thursday,False,False,False,FY2023,Q3,AED
20230804,2023-08-04,4,8,August,Q3,2023,31,Friday,True,False,False,FY2023,Q3,AED
20230805,2023-08-05,5,8,August,Q3,2023,31,Saturday,True,False,False,FY2023,Q3,AED
20230806,2023-08-06,6,8,August,Q3,2023,31,Sunday,False,False,False,FY2023,Q3,AED
20230807,2023-08-07,7,8,August,Q3,2023,32,Monday,False,False,False,FY2023,Q3,AED
20230808,2023-08-08,8,8,August,Q3,2023,32,Tuesday,False,False,False,FY2023,Q3,AED
20230809,2023-08-09,9,8,August,Q3,2023,32,Wednesday,False,False,False,FY2023,Q3,AED
20230810,2023-08-10,10,8,August,Q3,2023,32,Thursday,False,False,False,FY2023,Q3,AED
20230811,2023-08-11,11,8,August,Q3,2023,32,Friday,True,False,False,FY2023,Q3,AED
20230812,2023-08-12,12,8,August,Q3,2023,32,Saturday,True,False,False,FY2023,Q3,AED
20230813,2023-08-13,13,8,August,Q3,2023,32,Sunday,False,False,False,FY2023,Q3,AED
20230814,2023-08-14,14,8,August,Q3,2023,33,Monday,False,False,False,FY2023,Q3,AED
20230815,2023-08-15,15,8,August,Q3,2023,33,Tuesday,False,False,False,FY2023,Q3,AED
20230816,2023-08-16,16,8,August,Q3,2023,33,Wednesday,False,False,False,FY2023,Q3,AED
20230817,2023-08-17,17,8,August,Q3,2023,33,Thursday,False,False,False,FY2023,Q3,AED
20230818,2023-08-18,18,8,August,Q3,2023,33,Friday,True,False,False,FY2023,Q3,AED
20230819,2023-08-19,19,8,August,Q3,2023,33,Saturday,True,False,False,FY2023,Q3,AED
20230820,2023-08-20,20,8,August,Q3,2023,33,Sunday,False,False,False,FY2023,Q3,AED
20230821,2023-08-21,21,8,August,Q3,2023,34,Monday,False,False,False,FY2023,Q3,AED
20230822,2023-08-22,22,8,August,Q3,2023,34,Tuesday,False,False,False,FY2023,Q3,AED
20230823,2023-08-23,23,8,August,Q3,2023,34,Wednesday,False,False,False,FY2023,Q3,AED
20230824,2023-08-24,24,8,August,Q3,2023,34,Thursday,False,False,False,FY2023,Q3,AED
20230825,2023-08-25,25,8,August,Q3,2023,34,Friday,True,False,False,FY2023,Q3,AED
20230826,2023-08-26,26,8,August,Q3,2023,34,Saturday,True,False,False,FY2023,Q3,AED
20230827,2023-08-27,27,8,August,Q3,2023,34,Sunday,False,False,False,FY2023,Q3,AED
20230828,2023-08-28,28,8,August,Q3,2023,35,Monday,False,False,False,FY2023,Q3,AED
20230829,2023-08-29,29,8,August,Q3,2023,35,Tuesday,False,False,False,FY2023,Q3,AED
20230830,2023-08-30,30,8,August,Q3,2023,35,Wednesday,False,False,False,FY2023,Q3,AED
20230831,2023-08-31,31,8,August,Q3,2023,35,Thursday,False,False,False,FY2023,Q3,AED
20230901,2023-09-01,1,9,September,Q3,2023,35,Friday,True,False,False,FY2023,Q3,AED
20230902,2023-09-02,2,9,September,Q3,2023,35,Saturday,True,False,False,FY2023,Q3,AED
20230903,2023-09-03,3,9,September,Q3,2023,35,Sunday,False,False,False,FY2023,Q3,AED
20230904,2023-09-04,4,9,September,Q3,2023,36,Monday,False,False,False,FY2023,Q3,AED
20230905,2023-09-05,5,9,September,Q3,2023,36,Tuesday,False,False,False,FY2023,Q3,AED
20230906,2023-09-06,6,9,September,Q3,2023,36,Wednesday,False,False,False,FY2023,Q3,AED
20230907,2023-09-07,7,9,September,Q3,2023,36,Thursday,False,False,False,FY2023,Q3,AED
20230908,2023-09-08,8,9,September,Q3,2023,36,Friday,True,False,False,FY2023,Q3,AED
20230909,2023-09-09,9,9,September,Q3,2023,36,Saturday,True,False,False,FY2023,Q3,AED
20230910,2023-09-10,10,9,September,Q3,2023,36,Sunday,False,False,False,FY2023,Q3,AED
20230911,2023-09-11,11,9,September,Q3,2023,37,Monday,False,False,False,FY2023,Q3,AED
20230912,2023-09-12,12,9,September,Q3,2023,37,Tuesday,False,False,False,FY2023,Q3,AED
20230913,2023-09-13,13,9,September,Q3,2023,37,Wednesday,False,False,False,FY2023,Q3,AED
20230914,2023-09-14,14,9,September,Q3,2023,37,Thursday,False,False,False,FY2023,Q3,AED
20230915,2023-09-15,15,9,September,Q3,2023,37,Friday,True,False,False,FY2023,Q3,AED
20230916,2023-09-16,16,9,September,Q3,2023,37,Saturday,True,False,False,FY2023,Q3,AED
20230917,2023-09-17,17,9,September,Q3,2023,37,Sunday,False,False,False,FY2023,Q3,AED
20230918,2023-09-18,18,9,September,Q3,2023,38,Monday,False,False,False,FY2023,Q3,AED
20230919,2023-09-19,19,9,September,Q3,2023,38,Tuesday,False,False,False,FY2023,Q3,AED
20230920,2023-09-20,20,9,September,Q3,2023,38,Wednesday,False,False,False,FY2023,Q3,AED
20230921,2023-09-21,21,9,September,Q3,2023,38,Thursday,False,False,False,FY2023,Q3,AED
20230922,2023-09-22,22,9,September,Q3,2023,38,Friday,True,False,False,FY2023,Q3,AED
20230923,2023-09-23,23,9,September,Q3,2023,38,Saturday,True,False,False,FY2023,Q3,AED
20230924,2023-09-24,24,9,September,Q3,2023,38,Sunday,False,False,False,FY2023,Q3,AED
20230925,2023-09-25,25,9,September,Q3,2023,39,Monday,False,False,False,FY2023,Q3,AED
20230926,2023-09-26,26,9,September,Q3,2023,39,Tuesday,False,False,False,FY2023,Q3,AED
20230927,2023-09-27,27,9,September,Q3,2023,39,Wednesday,False,False,False,FY2023,Q3,AED
20230928,2023-09-28,28,9,September,Q3,2023,39,Thursday,False,False,False,FY2023,Q3,AED
20230929,2023-09-29,29,9,September,Q3,2023,39,Friday,True,False,False,FY2023,Q3,AED
20230930,2023-09-30,30,9,September,Q3,2023,39,Saturday,True,False,False,FY2023,Q3,AED
20231001,2023-10-01,1,10,October,Q4,2023,39,Sunday,False,False,False,FY2023,Q4,AED
20231002,2023-10-02,2,10,October,Q4,2023,40,Monday,False,False,False,FY2023,Q4,AED
20231003,2023-10-03,3,10,October,Q4,2023,40,Tuesday,False,False,False,FY2023,Q4,AED
20231004,2023-10-04,4,10,October,Q4,2023,40,Wednesday,False,False,False,FY2023,Q4,AED
20231005,2023-10-05,5,10,October,Q4,2023,40,Thursday,False,False,False,FY2023,Q4,AED
20231006,2023-10-06,6,10,October,Q4,2023,40,Friday,True,False,False,FY2023,Q4,AED
20231007,2023-10-07,7,10,October,Q4,2023,40,Saturday,True,False,False,FY2023,Q4,AED
20231008,2023-10-08,8,10,October,Q4,2023,40,Sunday,False,False,False,FY2023,Q4,AED
20231009,2023-10-09,9,10,October,Q4,2023,41,Monday,False,False,False,FY2023,Q4,AED
20231010,2023-10-10,10,10,October,Q4,2023,41,Tuesday,False,False,False,FY2023,Q4,AED
20231011,2023-10-11,11,10,October,Q4,2023,41,Wednesday,False,False,False,FY2023,Q4,AED
20231012,2023-10-12,12,10,October,Q4,2023,41,Thursday,False,False,False,FY2023,Q4,AED
20231013,2023-10-13,13,10,October,Q4,2023,41,Friday,True,False,False,FY2023,Q4,AED
20231014,2023-10-14,14,10,October,Q4,2023,41,Saturday,True,False,False,FY2023,Q4,AED
20231015,2023-10-15,15,10,October,Q4,2023,41,Sunday,False,False,False,FY2023,Q4,AED
20231016,2023-10-16,16,10,October,Q4,2023,42,Monday,False,False,False,FY2023,Q4,AED
20231017,2023-10-17,17,10,October,Q4,2023,42,Tuesday,False,False,False,FY2023,Q4,AED
20231018,2023-10-18,18,10,October,Q4,2023,42,Wednesday,False,False,False,FY2023,Q4,AED
20231019,2023-10-19,19,10,October,Q4,2023,42,Thursday,False,False,False,FY2023,Q4,AED
20231020,2023-10-20,20,10,October,Q4,2023,42,Friday,True,False,False,FY2023,Q4,AED
20231021,2023-10-21,21,10,October,Q4,2023,42,Saturday,True,False,False,FY2023,Q4,AED
20231022,2023-10-22,22,10,October,Q4,2023,42,Sunday,False,False,False,FY2023,Q4,AED
20231023,2023-10-23,23,10,October,Q4,2023,43,Monday,False,False,False,FY2023,Q4,AED
20231024,2023-10-24,24,10,October,Q4,2023,43,Tuesday,False,False,False,FY2023,Q4,AED
20231025,2023-10-25,25,10,October,Q4,2023,43,Wednesday,False,False,False,FY2023,Q4,AED
20231026,2023-10-26,26,10,October,Q4,2023,43,Thursday,False,False,False,FY2023,Q4,AED
20231027,2023-10-27,27,10,October,Q4,2023,43,Friday,True,False,False,FY2023,Q4,AED
20231028,2023-10-28,28,10,October,Q4,2023,43,Saturday,True,False,False,FY2023,Q4,AED
20231029,2023-10-29,29,10,October,Q4,2023,43,Sunday,False,False,False,FY2023,Q4,AED
20231030,2023-10-30,30,10,October,Q4,2023,44,Monday,False,False,False,FY2023,Q4,AED
20231031,2023-10-31,31,10,October,Q4,2023,44,Tuesday,False,False,False,FY2023,Q4,AED
20231101,2023-11-01,1,11,November,Q4,2023,44,Wednesday,False,False,False,FY2023,Q4,AED
20231102,2023-11-02,2,11,November,Q4,2023,44,Thursday,False,False,False,FY2023,Q4,AED
20231103,2023-11-03,3,11,November,Q4,2023,44,Friday,True,False,False,FY2023,Q4,AED
20231104,2023-11-04,4,11,November,Q4,2023,44,Saturday,True,False,False,FY2023,Q4,AED
20231105,2023-11-05,5,11,November,Q4,2023,44,Sunday,False,False,False,FY2023,Q4,AED
20231106,2023-11-06,6,11,November,Q4,2023,45,Monday,False,False,False,FY2023,Q4,AED
20231107,2023-11-07,7,11,November,Q4,2023,45,Tuesday,False,False,False,FY2023,Q4,AED
20231108,2023-11-08,8,11,November,Q4,2023,45,Wednesday,False,False,False,FY2023,Q4,AED
20231109,2023-11-09,9,11,November,Q4,2023,45,Thursday,False,False,False,FY2023,Q4,AED
20231110,2023-11-10,10,11,November,Q4,2023,45,Friday,True,False,False,FY2023,Q4,AED
20231111,2023-11-11,11,11,November,Q4,2023,45,Saturday,True,False,False,FY2023,Q4,AED
20231112,2023-11-12,12,11,November,Q4,2023,45,Sunday,False,True,False,FY2023,Q4,AED
20231113,2023-11-13,13,11,November,Q4,2023,46,Monday,False,True,False,FY2023,Q4,AED
20231114,2023-11-14,14,11,November,Q4,2023,46,Tuesday,False,False,False,FY2023,Q4,AED
20231115,2023-11-15,15,11,November,Q4,2023,46,Wednesday,False,False,False,FY2023,Q4,AED
20231116,2023-11-16,16,11,November,Q4,2023,46,Thursday,False,False,False,FY2023,Q4,AED
20231117,2023-11-17,17,11,November,Q4,2023,46,Friday,True,False,False,FY2023,Q4,AED
20231118,2023-11-18,18,11,November,Q4,2023,46,Saturday,True,False,False,FY2023,Q4,AED
20231119,2023-11-19,19,11,November,Q4,2023,46,Sunday,False,False,False,FY2023,Q4,AED
20231120,2023-11-20,20,11,November,Q4,2023,47,Monday,False,False,False,FY2023,Q4,AED
20231121,2023-11-21,21,11,November,Q4,2023,47,Tuesday,False,False,False,FY2023,Q4,AED
20231122,2023-11-22,22,11,November,Q4,2023,47,Wednesday,False,False,False,FY2023,Q4,AED
20231123,2023-11-23,23,11,November,Q4,2023,47,Thursday,False,False,False,FY2023,Q4,AED
20231124,2023-11-24,24,11,November,Q4,2023,47,Friday,True,False,False,FY2023,Q4,AED
20231125,2023-11-25,25,11,November,Q4,2023,47,Saturday,True,False,False,FY2023,Q4,AED
20231126,2023-11-26,26,11,November,Q4,2023,47,Sunday,False,False,False,FY2023,Q4,AED
20231127,2023-11-27,27,11,November,Q4,2023,48,Monday,False,False,False,FY2023,Q4,AED
20231128,2023-11-28,28,11,November,Q4,2023,48,Tuesday,False,False,False,FY2023,Q4,AED
20231129,2023-11-29,29,11,November,Q4,2023,48,Wednesday,False,False,False,FY2023,Q4,AED
20231130,2023-11-30,30,11,November,Q4,2023,48,Thursday,False,False,False,FY2023,Q4,AED
20231201,2023-12-01,1,12,December,Q4,2023,48,Friday,True,False,False,FY2023,Q4,AED
20231202,2023-12-02,2,12,December,Q4,2023,48,Saturday,True,True,False,FY2023,Q4,AED
20231203,2023-12-03,3,12,December,Q4,2023,48,Sunday,False,False,False,FY2023,Q4,AED
20231204,2023-12-04,4,12,December,Q4,2023,49,Monday,False,False,False,FY2023,Q4,AED
20231205,2023-12-05,5,12,December,Q4,2023,49,Tuesday,False,False,False,FY2023,Q4,AED
20231206,2023-12-06,6,12,December,Q4,2023,49,Wednesday,False,False,False,FY2023,Q4,AED
20231207,2023-12-07,7,12,December,Q4,2023,49,Thursday,False,False,False,FY2023,Q4,AED
20231208,2023-12-08,8,12,December,Q4,2023,49,Friday,True,False,False,FY2023,Q4,AED
20231209,2023-12-09,9,12,December,Q4,2023,49,Saturday,True,False,False,FY2023,Q4,AED
20231210,2023-12-10,10,12,December,Q4,2023,49,Sunday,False,False,False,FY2023,Q4,AED
20231211,2023-12-11,11,12,December,Q4,2023,50,Monday,False,False,False,FY2023,Q4,AED
20231212,2023-12-12,12,12,December,Q4,2023,50,Tuesday,False,False,False,FY2023,Q4,AED
20231213,2023-12-13,13,12,December,Q4,2023,50,Wednesday,False,False,False,FY2023,Q4,AED
20231214,2023-12-14,14,12,December,Q4,2023,50,Thursday,False,True,False,FY2023,Q4,AED
20231215,2023-12-15,15,12,December,Q4,2023,50,Friday,True,True,False,FY2023,Q4,AED
20231216,2023-12-16,16,12,December,Q4,2023,50,Saturday,True,True,False,FY2023,Q4,AED
20231217,2023-12-17,17,12,December,Q4,2023,50,Sunday,False,True,False,FY2023,Q4,AED
20231218,2023-12-18,18,12,December,Q4,2023,51,Monday,False,True,False,FY2023,Q4,AED
20231219,2023-12-19,19,12,December,Q4,2023,51,Tuesday,False,True,False,FY2023,Q4,AED
20231220,2023-12-20,20,12,December,Q4,2023,51,Wednesday,False,True,False,FY2023,Q4,AED
20231221,2023-12-21,21,12,December,Q4,2023,51,Thursday,False,True,False,FY2023,Q4,AED
20231222,2023-12-22,22,12,December,Q4,2023,51,Friday,True,True,False,FY2023,Q4,AED
20231223,2023-12-23,23,12,December,Q4,2023,51,Saturday,True,True,False,FY2023,Q4,AED
20231224,2023-12-24,24,12,December,Q4,2023,51,Sunday,False,True,False,FY2023,Q4,AED
20231225,2023-12-25,25,12,December,Q4,2023,52,Monday,False,True,False,FY2023,Q4,AED
20231226,2023-12-26,26,12,December,Q4,2023,52,Tuesday,False,True,False,FY2023,Q4,AED
20231227,2023-12-27,27,12,December,Q4,2023,52,Wednesday,False,True,False,FY2023,Q4,AED
20231228,2023-12-28,28,12,December,Q4,2023,52,Thursday,False,True,False,FY2023,Q4,AED
20231229,2023-12-29,29,12,December,Q4,2023,52,Friday,True,True,False,FY2023,Q4,AED
20231230,2023-12-30,30,12,December,Q4,2023,52,Saturday,True,True,False,FY2023,Q4,AED
20231231,2023-12-31,31,12,December,Q4,2023,52,Sunday,False,True,False,FY2023,Q4,AED
20240101,2024-01-01,1,1,January,Q1,2024,1,Monday,False,True,False,FY2024,Q1,AED
20240102,2024-01-02,2,1,January,Q1,2024,1,Tuesday,False,True,False,FY2024,Q1,AED
20240103,2024-01-03,3,1,January,Q1,2024,1,Wednesday,False,True,False,FY2024,Q1,AED
20240104,2024-01-04,4,1,January,Q1,2024,1,Thursday,False,True,False,FY2024,Q1,AED
20240105,2024-01-05,5,1,January,Q1,2024,1,Friday,True,True,False,FY2024,Q1,AED
20240106,2024-01-06,6,1,January,Q1,2024,1,Saturday,True,True,False,FY2024,Q1,AED
20240107,2024-01-07,7,1,January,Q1,2024,1,Sunday,False,True,False,FY2024,Q1,AED
20240108,2024-01-08,8,1,January,Q1,2024,2,Monday,False,True,False,FY2024,Q1,AED
20240109,2024-01-09,9,1,January,Q1,2024,2,Tuesday,False,True,False,FY2024,Q1,AED
20240110,2024-01-10,10,1,January,Q1,2024,2,Wednesday,False,True,False,FY2024,Q1,AED
20240111,2024-01-11,11,1,January,Q1,2024,2,Thursday,False,True,False,FY2024,Q1,AED
20240112,2024-01-12,12,1,January,Q1,2024,2,Friday,True,True,False,FY2024,Q1,AED
20240113,2024-01-13,13,1,January,Q1,2024,2,Saturday,True,True,False,FY2024,Q1,AED
20240114,2024-01-14,14,1,January,Q1,2024,2,Sunday,False,True,False,FY2024,Q1,AED
20240115,2024-01-15,15,1,January,Q1,2024,3,Monday,False,False,False,FY2024,Q1,AED
20240116,2024-01-16,16,1,January,Q1,2024,3,Tuesday,False,False,False,FY2024,Q1,AED
20240117,2024-01-17,17,1,January,Q1,2024,3,Wednesday,False,False,False,FY2024,Q1,AED
20240118,2024-01-18,18,1,January,Q1,2024,3,Thursday,False,False,False,FY2024,Q1,AED
20240119,2024-01-19,19,1,January,Q1,2024,3,Friday,True,False,False,FY2024,Q1,AED
20240120,2024-01-20,20,1,January,Q1,2024,3,Saturday,True,False,False,FY2024,Q1,AED
20240121,2024-01-21,21,1,January,Q1,2024,3,Sunday,False,False,False,FY2024,Q1,AED
20240122,2024-01-22,22,1,January,Q1,2024,4,Monday,False,False,False,FY2024,Q1,AED
20240123,2024-01-23,23,1,January,Q1,2024,4,Tuesday,False,False,False,FY2024,Q1,AED
20240124,2024-01-24,24,1,January,Q1,2024,4,Wednesday,False,False,False,FY2024,Q1,AED
20240125,2024-01-25,25,1,January,Q1,2024,4,Thursday,False,False,False,FY2024,Q1,AED
20240126,2024-01-26,26,1,January,Q1,2024,4,Friday,True,False,False,FY2024,Q1,AED
20240127,2024-01-27,27,1,January,Q1,2024,4,Saturday,True,False,False,FY2024,Q1,AED
20240128,2024-01-28,28,1,January,Q1,2024,4,Sunday,False,False,False,FY2024,Q1,AED
20240129,2024-01-29,29,1,January,Q1,2024,5,Monday,False,False,False,FY2024,Q1,AED
20240130,2024-01-30,30,1,January,Q1,2024,5,Tuesday,False,False,False,FY2024,Q1,AED
20240131,2024-01-31,31,1,January,Q1,2024,5,Wednesday,False,False,False,FY2024,Q1,AED
20240201,2024-02-01,1,2,February,Q1,2024,5,Thursday,False,False,False,FY2024,Q1,AED
20240202,2024-02-02,2,2,February,Q1,2024,5,Friday,True,False,False,FY2024,Q1,AED
20240203,2024-02-03,3,2,February,Q1,2024,5,Saturday,True,False,False,FY2024,Q1,AED
20240204,2024-02-04,4,2,February,Q1,2024,5,Sunday,False,False,False,FY2024,Q1,AED
20240205,2024-02-05,5,2,February,Q1,2024,6,Monday,False,False,False,FY2024,Q1,AED
20240206,2024-02-06,6,2,February,Q1,2024,6,Tuesday,False,False,False,FY2024,Q1,AED
20240207,2024-02-07,7,2,February,Q1,2024,6,Wednesday,False,False,False,FY2024,Q1,AED
20240208,2024-02-08,8,2,February,Q1,2024,6,Thursday,False,False,False,FY2024,Q1,AED
